epoch,train_loss,val_loss,val_mae_avg,val_acc
1,0.015379694606031268,0.016085487575485155,0.35590532422065735,0.40384615384615385
2,0.014043309956727442,0.014919918675262194,0.35473841428756714,0.38461538461538464
3,0.01247122589775846,0.013467360861026324,0.35316503047943115,0.40384615384615385
4,0.010497109194801858,0.011541561510127325,0.3511393666267395,0.4423076923076923
5,0.007875439841762063,0.009014246053993702,0.34905532002449036,0.4423076923076923
6,0.005023173402902509,0.00638175612458816,0.34851664304733276,0.25
7,0.0036904138940086297,0.005111179529474332,0.34940698742866516,0.23076923076923078
8,0.003154465149364565,0.004861678283375043,0.35130104422569275,0.23076923076923078
9,0.0028581749590129153,0.0047914638327291375,0.35407617688179016,0.23076923076923078
10,0.0026747521863526797,0.004709217339180983,0.35753437876701355,0.23076923076923078
11,0.002598971588352372,0.004689870187296317,0.36044639348983765,0.23076923076923078
12,0.0025780263774420236,0.004733818010068857,0.3630230724811554,0.23076923076923078
13,0.002540126904722088,0.004520672122732951,0.35965120792388916,0.23076923076923078
14,0.0024922205758673593,0.0045725543123598285,0.3604356348514557,0.23076923076923078
15,0.0024678697116857717,0.004592115166955269,0.36075496673583984,0.23076923076923078
16,0.0024554958059029145,0.004528885653529029,0.35926321148872375,0.23076923076923078
17,0.0024294293781911783,0.004581045592203736,0.36058247089385986,0.23076923076923078
18,0.0023957503120576548,0.0045303815904145055,0.35961925983428955,0.23076923076923078
19,0.0023779369802175722,0.004507169682675829,0.3595152199268341,0.23076923076923078
20,0.0023777053271966777,0.004461011347862391,0.3590582013130188,0.23076923076923078
21,0.00233295179368574,0.004609743061547096,0.36256176233291626,0.23076923076923078
22,0.0023362706030511165,0.004553612214154922,0.36263543367385864,0.23076923076923078
23,0.0023115199474879533,0.004538941053816905,0.36326029896736145,0.23076923076923078
24,0.0022922617918234474,0.004515433558621085,0.36290624737739563,0.23076923076923078
25,0.0022788730003555453,0.004580055614216969,0.3658654987812042,0.23076923076923078
26,0.0022664845041730558,0.00458189114355124,0.36709290742874146,0.23076923076923078
27,0.002236532228267636,0.004511547471898107,0.36518171429634094,0.23076923076923078
28,0.0022282597785892567,0.0046060302366430945,0.3682059943675995,0.23076923076923078
29,0.002209997720523807,0.004558525818328445,0.3681110143661499,0.21153846153846154
30,0.0021901470493556055,0.004630708028204166,0.37069782614707947,0.21153846153846154
31,0.0021691609920610573,0.004670339385763957,0.373027503490448,0.23076923076923078
32,0.002155396029014479,0.004623258164009223,0.37292706966400146,0.23076923076923078
33,0.0021446078374966486,0.004715469450904773,0.3763873875141144,0.23076923076923078
34,0.002116159740873913,0.004638035638401141,0.3767019510269165,0.21153846153846154
35,0.0021006221707894905,0.0046217882862457866,0.37540948390960693,0.21153846153846154
36,0.0020750820326949815,0.004796554155361194,0.3810378909111023,0.21153846153846154
37,0.0020851313736874703,0.004768477036402776,0.38293692469596863,0.23076923076923078
38,0.002050835752767349,0.00466866407973262,0.3799840807914734,0.21153846153846154
39,0.0020344715117099734,0.004928273435395498,0.38799557089805603,0.2692307692307692
40,0.0019905325564101707,0.0047632401021054155,0.3855171203613281,0.25
41,0.001967835755757064,0.004914413331649625,0.3895690143108368,0.3076923076923077
42,0.0019352461850224447,0.005016217975375744,0.396014541387558,0.2692307692307692
43,0.0019120403675146956,0.004967533589269106,0.39531928300857544,0.28846153846153844
44,0.0018798419994048097,0.005108508138129344,0.40177595615386963,0.23076923076923078
45,0.0018462558182664524,0.005023140961734148,0.40090659260749817,0.21153846153846154
46,0.0018276749717548858,0.005263016666643894,0.41006338596343994,0.21153846153846154
47,0.0017856264271396251,0.005251201550261333,0.41302722692489624,0.21153846153846154
48,0.0017564890296236913,0.005462586414068937,0.42280861735343933,0.23076923076923078
49,0.0017247246097280714,0.005412736621040564,0.4224545359611511,0.25
50,0.001696228496114577,0.0056617696984456135,0.43248698115348816,0.23076923076923078
