epoch,train_loss,val_loss
1,0.018562754150480032,0.013635918032377958
2,0.01115238235797733,0.014123134780675173
3,0.010777266114018857,0.012972380965948105
4,0.010479922406375408,0.0126957343891263
5,0.010132680763490498,0.01334527088329196
6,0.00940793170593679,0.010704483836889267
7,0.005440810840809718,0.005085997050628066
8,0.0038784046191722155,0.004442486097104847
9,0.0030136185232549906,0.003820721642114222
10,0.002622401312692091,0.003697658539749682
11,0.0025627183204051107,0.004137982381507754
12,0.002473430969985202,0.003728209063410759
13,0.002344218664802611,0.0037030745297670364
14,0.0021208061516517773,0.003456257516518235
15,0.0021654930751537904,0.0033576838904991746
16,0.0021458236151374876,0.003943777526728809
17,0.0020144127774983644,0.003122551366686821
18,0.0018595436122268438,0.0031054060673341155
19,0.0017687890940578654,0.0036758616333827376
20,0.0016132904420373961,0.003657110151834786
21,0.001712072131340392,0.003443290013819933
22,0.0016125941183418036,0.003538824152201414
23,0.001465422916226089,0.004129787324927747
24,0.0016710145719116554,0.004161352990195155
25,0.0015287030255421996,0.004073874792084098
26,0.0014264884230215102,0.004194840556010604
27,0.0012888910277979448,0.004077935358509421
28,0.0012147357847425155,0.003396618296392262
29,0.0012195224553579465,0.00434486661106348
30,0.0011228632210986689,0.004311198950745165
31,0.0010661273845471442,0.004191152052953839
32,0.0009958927330444567,0.004507593926973641
33,0.0010350695083616301,0.004874338628724217
34,0.0009876462063402869,0.0047142228577286005
35,0.0010242220014333725,0.004141218028962612
36,0.0010573899271548726,0.0037785781314596534
37,0.0010051038916571997,0.004389781970530748
38,0.0009190868950099684,0.004740364267490804
39,0.0008898831219994463,0.00392038410063833
40,0.0007564640400232747,0.004206161014735699
41,0.0006794732034904882,0.004473114269785583
42,0.0007400353279081173,0.005035673617385328
43,0.0008399519356316887,0.003857225994579494
44,0.0006701940656057559,0.004418253432959318
45,0.0006452993984567001,0.004154818365350366
46,0.0006210438150446862,0.004285210859961808
47,0.0005545313688344322,0.00436227535828948
48,0.0005315318740031216,0.004581761779263616
49,0.0005493321586982347,0.004261168884113431
50,0.0005304475889715832,0.004389148089103401
