epoch,train_loss,val_loss
1,0.012977092526853085,0.010491082444787025
2,0.005486100766574964,0.0035417991457507014
3,0.003622861418989487,0.003131420351564884
4,0.0029003613453824073,0.0036714229499921203
5,0.00276149672572501,0.0032935033086687326
6,0.0027206764789298177,0.003281700541265309
7,0.002697294461540878,0.0031848654616624117
8,0.0027208048559259623,0.0030845385044813156
9,0.0025851430982584134,0.0032719745067879558
10,0.002698957279790193,0.003287329338490963
11,0.0026411072758492082,0.003134701633825898
12,0.002673239025170915,0.003281389712356031
13,0.0026840135687962174,0.0029890394071117043
14,0.0026755922299344093,0.003159707528539002
15,0.002570332755567506,0.0029547455487772822
16,0.0025656844954937696,0.0033606598153710365
17,0.0026424609968671575,0.0034544493537396193
18,0.002524945419281721,0.003463320666924119
19,0.002518034918466583,0.003326304373331368
20,0.0025339889543829486,0.0035752138355746865
21,0.0025041723856702447,0.0032855552854016423
22,0.002483859221683815,0.00313591118901968
23,0.002454534696880728,0.0035878795897588134
24,0.0026463108661118895,0.0033422900596633554
25,0.002472826949087903,0.0030963390599936247
26,0.0024352446343982592,0.003497747820802033
27,0.0025987162080127746,0.0035941333044320345
28,0.002584430476417765,0.004405128303915262
29,0.0024138240260072052,0.003290422377176583
30,0.002355606688070111,0.003559311735443771
31,0.0023173814406618476,0.004257081658579409
32,0.002364630112424493,0.0036229899851605296
33,0.0023700388992438093,0.004465080099180341
34,0.0025914931466104463,0.004809714970178902
35,0.0024588553642388433,0.0035508984001353383
36,0.002251593512482941,0.004631274496205151
37,0.0023005800758255646,0.00426180986687541
38,0.0022108656557975337,0.004387907451018691
39,0.002323028151295148,0.0047450747806578875
40,0.0024419396795565262,0.005581584759056568
41,0.0022669199388474226,0.004079231177456677
42,0.0020698076114058495,0.006807139841839671
43,0.002260480134282261,0.004848114913329482
44,0.0020765218359883875,0.005380033981055021
45,0.002201260402216576,0.006083640037104487
46,0.0019715214002644643,0.005042832111939788
47,0.001896350018796511,0.006550563964992762
48,0.0020205563050694764,0.005999307380989194
49,0.002136604060069658,0.0053502151276916265
50,0.0018589602259453386,0.007237749639898539
