epoch,train_loss,val_loss
1,0.013788004987873137,0.01402024831622839
2,0.010282669099979103,0.0103288684040308
3,0.006617944280151278,0.006785515928640962
4,0.004132772999582812,0.00478194491006434
5,0.0032820437918417156,0.004679823061451316
6,0.002835859399056062,0.003939165035262704
7,0.002583047898951918,0.003871539141982794
8,0.0024712086451472715,0.00433843326754868
9,0.0023177709081210196,0.0041302129393443465
10,0.00221112159488257,0.004229074460454285
11,0.002117741823894903,0.0037741033593192697
12,0.002053106640232727,0.003623716882430017
13,0.002018547966144979,0.003925322205759585
14,0.0019397830765228719,0.003751841955818236
15,0.0019256619125371799,0.0036507834447547793
16,0.0018691008008318022,0.003810251480899751
17,0.0018446772737661377,0.0034981671487912536
18,0.0018040930153802037,0.004134449525736272
19,0.0017947170126717538,0.003478327067568898
20,0.0017597967380424961,0.003518011304549873
21,0.0017259218147955835,0.003761740284971893
22,0.0017303188069490716,0.0034414869733154774
23,0.0016904110671021044,0.0033735529286786914
24,0.001646679374971427,0.0034786268370226026
25,0.0016692614299245179,0.00385196297429502
26,0.0016347149066859856,0.0033552468521520495
27,0.0016057739121606573,0.003620232339017093
28,0.0015932887035887688,0.0033395265927538276
29,0.0015718758222647011,0.003609970794059336
30,0.0015747133729746565,0.00394190289080143
31,0.0015573306154692546,0.0036699355114251375
32,0.0015386896702693775,0.0035134218633174896
33,0.001509481531684287,0.0035841764183714986
34,0.0015285421104636043,0.0033916657557711005
35,0.0014898281515343115,0.0036251257406547666
36,0.0014570802304660901,0.003721097600646317
37,0.001430310236173682,0.003669966012239456
38,0.001424807371222414,0.0037755639059469104
39,0.0014215416158549488,0.0037310727639123797
40,0.001419214837369509,0.0036839221138507128
41,0.0014052176557015628,0.003532641800120473
42,0.0013686969032278284,0.004164117272011936
43,0.0013949191852589138,0.0037703614216297865
44,0.001359489033347927,0.00393272889778018
45,0.0013185618809075095,0.004055891185998917
46,0.0013138001741026528,0.0041065753903239965
47,0.0013041451020399109,0.00437721679918468
48,0.0012958461957168765,0.003830319852568209
49,0.0012692238960880786,0.003718242165632546
50,0.0012575445289257914,0.0037446694914251566
