epoch,train_loss,val_loss
1,0.007879850541939959,0.00496430229395628
2,0.003978951834142208,0.0032692955574020743
3,0.003461016429355368,0.0034285348374396563
4,0.00338624429423362,0.003434761893004179
5,0.003558652999345213,0.0036645225482061505
6,0.0030129514780128375,0.003282303689047694
7,0.0028633294568862766,0.003171413904055953
8,0.0027796572539955378,0.0033528537023812532
9,0.002968421613331884,0.002967033884488046
10,0.0028240489191375673,0.003277120878919959
11,0.0028029125824104995,0.003559724660590291
12,0.002712590910959989,0.003412304096855223
13,0.0027538950089365244,0.00339644611813128
14,0.002705383623833768,0.0033113311510533094
15,0.0029134524520486593,0.003158335108309984
16,0.0028456466097850353,0.003985755261965096
17,0.0026723373448476195,0.0031624764669686556
18,0.0027580029563978314,0.0035263794707134366
19,0.002639981859829277,0.003809050191193819
20,0.0025868399679893628,0.0036063328152522445
21,0.002523434624890797,0.0034562263172119856
22,0.0025305905437562615,0.003769732778891921
23,0.002449812804115936,0.0036186646902933717
24,0.002394338182057254,0.0034177200868725777
25,0.0022424020571634173,0.0037453077966347337
26,0.0020580247946782038,0.0052688042633235455
27,0.002171066720620729,0.004544293973594904
28,0.001990881050005555,0.004547283984720707
29,0.0018461319414200261,0.004845829447731376
30,0.0017473173793405294,0.0047045929823070765
31,0.0014814064925303683,0.004758380586281419
32,0.0012274033797439188,0.004632005817256868
33,0.0011397895577829331,0.004745895974338055
34,0.0010396880315965973,0.006206905702129006
35,0.0009473094905843027,0.006679203826934099
36,0.0008101242892735172,0.005470133852213621
37,0.0008689325404702686,0.005676924716681242
38,0.0008287741147796623,0.005230431677773595
39,0.0006616106729779858,0.0050400609616190195
40,0.0006616067039431073,0.005203812615945935
41,0.0006456102637457661,0.004641807172447443
42,0.0006799504262744449,0.005167727824300528
43,0.000662529120745603,0.005749885458499193
44,0.0006410205824067816,0.005110353697091341
45,0.0006727599102305248,0.004978829761967063
46,0.0007133928156690672,0.00548905017785728
47,0.0004965319458278827,0.005562436301261187
48,0.00043358585025998764,0.004637350095435977
49,0.00042031751218019053,0.0051927329041063786
50,0.0003855874456348829,0.00483398069627583
