epoch,train_loss,val_loss
1,0.013315647025592625,0.012484852690249681
2,0.008521630661562085,0.007455277256667614
3,0.00442135741468519,0.003717580926604569
4,0.003333791275508702,0.0030453266808763146
5,0.0030272052390500903,0.0035837359027937055
6,0.002902075939346105,0.0036807984579354525
7,0.00287484034197405,0.0033129819203168154
8,0.0027476017858134583,0.0033330159494653344
9,0.0028407909121597186,0.003660966642200947
10,0.002723062105360441,0.0035793924471363425
11,0.002668582776095718,0.0032317287987098098
12,0.002690735214855522,0.0032165542943403125
13,0.0026910032029263675,0.0033568519866093993
14,0.0026077204092871398,0.0031923962524160743
15,0.0026191897632088512,0.0030997074209153652
16,0.0026091821491718292,0.0033328954596072435
17,0.002610291965538636,0.003139412496238947
18,0.002610485360492021,0.0034371259389445186
19,0.0026627420011209324,0.003432807861827314
20,0.002618878788780421,0.0034618997015058994
21,0.002582916262326762,0.0032709172228351235
22,0.0025503525394015014,0.0034018992446362972
23,0.0025268005847465247,0.0031204139813780785
24,0.0025606297131162137,0.003444023197516799
25,0.002532021651859395,0.0034148988779634237
26,0.002514220162993297,0.0033208412351086736
27,0.0025934197765309364,0.0034065127838402987
28,0.002428239764412865,0.0037813420640304685
29,0.0024780413223197684,0.0036695474991574883
30,0.002468575752573088,0.0035265673650428653
31,0.002430755033856258,0.0037949885008856654
32,0.0023929769231472164,0.0038572982884943485
33,0.002320254425285384,0.003755516721867025
34,0.0022963775554671884,0.004184870747849345
35,0.002334038828848861,0.0038439573254436255
36,0.0022244051506277174,0.003775506862439215
37,0.002296052494784817,0.004411859204992652
38,0.002318611281225458,0.003906694822944701
39,0.0022040683397790417,0.00363058561924845
40,0.0022229261958273128,0.00429473421536386
41,0.002319303515832871,0.0038065967382863164
42,0.002220459748059511,0.0037850202061235905
43,0.0021494577667908743,0.0039448345778509974
44,0.0020720076718134806,0.004057548590935767
45,0.002075546217383817,0.00396023946814239
46,0.0020249043591320515,0.004293337464332581
47,0.002034721997915767,0.0041963409166783094
48,0.0020368837722344324,0.00478972983546555
49,0.0022293379151960835,0.0034654614282771945
50,0.0019427338120294735,0.004005374503321946
