epoch,train_loss,val_loss
1,0.014518491574563086,0.014641189482063055
2,0.011578715755604208,0.012617675121873617
3,0.007186685048509389,0.006652084412053227
4,0.003969101730035618,0.0033940752036869526
5,0.0034187624987680465,0.003500401391647756
6,0.0028612518799491227,0.003685222938656807
7,0.0029199254349805415,0.0031749961199238896
8,0.002650251699378714,0.003309098887257278
9,0.0026887452404480428,0.003017414826899767
10,0.0026021312223747373,0.003144544316455722
11,0.0026566083543002605,0.0029453785973601043
12,0.002582444780273363,0.0031750048510730267
13,0.0025457900046603754,0.003207612200640142
14,0.002577280465629883,0.0033464920707046986
15,0.0025818976864684373,0.003065883298404515
16,0.002512518738512881,0.003162642940878868
17,0.0025504061486572027,0.0031974101439118385
18,0.002567041214206256,0.0033448751782998443
19,0.00250513301580213,0.0034521414199844003
20,0.0025432250695303082,0.0034974325681105256
21,0.0025130653521046042,0.003423047950491309
22,0.002450583371683024,0.003344512660987675
23,0.002397315838607028,0.0034521217457950115
24,0.002645607339218259,0.003031420521438122
25,0.002419340511551127,0.003909097518771887
26,0.002416823248495348,0.0031883681658655405
27,0.0024295987968798727,0.003364310599863529
28,0.002398504613665864,0.0033383711706846952
29,0.0026796412421390414,0.0034494379069656134
30,0.002380251738941297,0.0033331679878756404
31,0.0023557013337267563,0.003499541780911386
32,0.002305751637322828,0.003735388279892504
33,0.0023402013757731766,0.003379698726348579
34,0.002477288377122022,0.003885731683112681
35,0.0023631195072084665,0.0034550983691588044
36,0.0023083183768903837,0.0037404721369966865
37,0.0022727323521394283,0.0035196010721847415
38,0.0021839166729478166,0.0036510268691927195
39,0.002180898009100929,0.003570151166059077
40,0.002181469739298336,0.0036294582532718778
41,0.0021252306614769623,0.0036733888555318117
42,0.0021108366490807384,0.0032211667858064175
43,0.002074956995784305,0.003608173690736294
44,0.0020478824735619128,0.0038810940459370613
45,0.002042786160018295,0.0034618820063769817
46,0.002022059794398956,0.003681598696857691
47,0.0020789297996088862,0.004193228087387979
48,0.0020358967885840684,0.0038577616214752197
49,0.001985377661185339,0.0037426810013130307
50,0.0019133360328851268,0.0034365730825811625
