epoch,train_loss,val_loss
1,0.00825109748984687,0.004241142771206796
2,0.0033822458935901523,0.004433399997651577
3,0.0030059751006774604,0.0041053753811866045
4,0.0026213563105557114,0.004378041950985789
5,0.0025624775589676574,0.0036493109073489904
6,0.0025197968061547726,0.0034267519367858768
7,0.002373671915847808,0.003325252211652696
8,0.002088209323119372,0.003831185051240027
9,0.001897683847346343,0.003168661380186677
10,0.0019962263031629845,0.0032366104423999786
11,0.0019020967301912606,0.00298020348418504
12,0.0020935913489665836,0.002854140126146376
13,0.0018222758371848613,0.002846883609890938
14,0.0017145569290732965,0.0032885823165997863
15,0.0016025368822738528,0.003114233841188252
16,0.0016138493811013177,0.0031376356491819024
17,0.0014480959216598421,0.0029318026499822736
18,0.0014551195490639657,0.0027414405485615134
19,0.0014584674790967256,0.0029414129676297307
20,0.00143277901224792,0.0030123202595859766
21,0.001255103197763674,0.0030269207200035453
22,0.0013530893484130502,0.003011674270965159
23,0.001207679662911687,0.0032238815911114216
24,0.0011540289560798556,0.0027868631295859814
25,0.0011576715842238627,0.003179767751134932
26,0.001269096821488347,0.002965393243357539
27,0.0011562488070921972,0.003356229397468269
28,0.0010343645917600952,0.002963268547318876
29,0.0009875206887954846,0.0034148588310927153
30,0.0009172011777991429,0.0029853384476155043
31,0.0008915751532185823,0.00339945696759969
32,0.0009388788967044093,0.003548892680555582
33,0.0008757570394664072,0.003481620573438704
34,0.0008685508655617014,0.0034392019733786583
35,0.0006949440721655264,0.003147384966723621
36,0.0007536479497503024,0.003134055994451046
37,0.000732374275685288,0.003142705769278109
38,0.0007153501028369647,0.0033880805131047964
39,0.0006930219242349267,0.0027906422037631273
40,0.0006977005032240413,0.0032025156542658806
41,0.0007185801150626503,0.002939197001978755
42,0.0006168919280753471,0.003583733574487269
43,0.0005633082691929303,0.003449283423833549
44,0.0006560332694789395,0.003459996310994029
45,0.0006338570456136949,0.002915417542681098
46,0.0005425552881206386,0.0028105431119911373
47,0.0005576347539317794,0.0035295039415359497
48,0.0004665873020712752,0.0032517988001927733
49,0.00044392999552655965,0.00310765637550503
50,0.00041762262844713405,0.0037974013248458505
