epoch,train_loss,val_loss
1,0.009417259600013494,0.005342201795428991
2,0.0037698191590607166,0.0029883714159950614
3,0.003287372092017904,0.0037965141236782074
4,0.003193410375388339,0.0033381698885932565
5,0.0032127975136972964,0.0029849305283278227
6,0.0030321145022753626,0.002865500864572823
7,0.0030422988638747483,0.0029546027071774006
8,0.0028909195243613794,0.0029473562026396394
9,0.0028744907467626035,0.0029194916132837534
10,0.002963108941912651,0.0028682317351922393
11,0.0029835030145477504,0.002863337635062635
12,0.0029733332485193387,0.0030766938580200076
13,0.00287840016244445,0.0034335895907133818
14,0.002793822262901813,0.0033074310049414635
15,0.0031561004579998553,0.0035876950714737177
16,0.002825803414452821,0.0035364626673981547
17,0.0028819450380979106,0.003142970032058656
18,0.002950516762211919,0.003138241358101368
19,0.0029152291535865515,0.0032095949864014983
20,0.0026911977911368012,0.002962184022180736
21,0.0027328246069373563,0.003490704228170216
22,0.002601703890832141,0.0036545447073876858
23,0.0028172643360449,0.0030077205738052726
24,0.00266098280553706,0.003364264382980764
25,0.0026291880931239575,0.003682016162201762
26,0.002601511514512822,0.003022239194251597
27,0.0025573770981281996,0.002949967049062252
28,0.0023773768916726112,0.003452239208854735
29,0.0023929692106321454,0.004688963759690523
30,0.002555824103183113,0.004323098575696349
31,0.002108184140524827,0.003896596492268145
32,0.00205462756275665,0.003989811870269477
33,0.0019526681426214054,0.004182788892649114
34,0.0021610676922136918,0.003313079010695219
35,0.0018852259090635926,0.003965513547882438
36,0.0017167596088256687,0.004204623633995652
37,0.0015832978097023442,0.004474527318961918
38,0.0015117423754418269,0.003766016918234527
39,0.0013166170901968144,0.004209725884720683
40,0.0011978535330854356,0.004252763232216239
41,0.0011753425569622777,0.004614505218341947
42,0.001155036130512599,0.004419306758791208
43,0.0010628162926877849,0.004301785491406918
44,0.001162427884992212,0.004634773824363947
45,0.0009554648204357363,0.004480780567973852
46,0.0008062183042056859,0.004801733884960413
47,0.0007392321858787909,0.004577131476253271
48,0.0007268386834766716,0.005149781703948975
49,0.0007687729084864259,0.004418038413859904
50,0.0007320898585021496,0.004220023285597563
