epoch,train_loss,val_loss
1,0.013092483393847942,0.010725391563028097
2,0.00620502038509585,0.0037534384755417705
3,0.0035373276623431593,0.003262844868004322
4,0.0029765814542770386,0.0034930286929011345
5,0.002814875799231231,0.0030831126496195793
6,0.0027356444334145635,0.0034241564571857452
7,0.0026718777080532163,0.0032128384336829185
8,0.0026381509960629046,0.0029338320018723607
9,0.002613251344882883,0.003310411353595555
10,0.0026550080947345123,0.0033157861325889826
11,0.002726084305322729,0.0029281602473929524
12,0.0026318801537854597,0.0031658144434913993
13,0.0025382546737091616,0.0032017400953918695
14,0.002590455231256783,0.002970173372887075
15,0.0025942596548702568,0.003529130481183529
16,0.002548404678236693,0.003419540822505951
17,0.0025385286717209965,0.0031920832116156816
18,0.0024677927722223103,0.0032558515667915344
19,0.0025207054131897166,0.00337005453184247
20,0.0024568497465224937,0.0033690122654661536
21,0.002444524841848761,0.0033427897142246366
22,0.002389187109656632,0.0034245102433487773
23,0.0023614904785063118,0.0034661825047805905
24,0.0023471680033253506,0.0033469253685325384
25,0.002462324482621625,0.003539414261467755
26,0.0022472537675639614,0.0035601634299382567
27,0.0023244990297826007,0.0032848070841282606
28,0.0023567831376567483,0.003758211503736675
29,0.0022269213222898543,0.003180060302838683
30,0.0021844668372068554,0.003801077837124467
31,0.0022234532807487994,0.0036038521211594343
32,0.002102314028888941,0.0036923150764778256
33,0.002005151123739779,0.0033510953653603792
34,0.0020831808797083795,0.004110710928216577
35,0.0019492989813443273,0.003259395365603268
36,0.001816689851693809,0.003938934300094843
37,0.0019111771980533376,0.003767542075365782
38,0.0018559770978754386,0.003078459296375513
39,0.0017191428632941097,0.0035794462310150266
40,0.001613288332009688,0.003955319640226662
41,0.0015221134599414654,0.003519717021845281
42,0.0014859592192806304,0.0035629260819405317
43,0.0014153668889775872,0.003385988180525601
44,0.0013612176408059895,0.0039697111351415515
45,0.0012914646722492762,0.003590365406125784
46,0.0012446809050743468,0.003965488052926958
47,0.001230299450980965,0.003671146696433425
48,0.0011004135230905376,0.004429194610565901
49,0.001034064196574036,0.004025450441986322
50,0.0009923167526721954,0.004014381556771696
