epoch,train_loss,val_loss
1,0.013831669348292053,0.01394551107659936
2,0.010240712435916066,0.009389650076627731
3,0.0052399316627997905,0.004021111410111189
4,0.003912509127985686,0.003506549051962793
5,0.0032710200757719576,0.0033727636327967048
6,0.002835230843629688,0.0037468125810846686
7,0.0028029494860675186,0.003515331307426095
8,0.0026880663353949785,0.0033184669446200132
9,0.0027717886259779334,0.0030509965727105737
10,0.0026786973467096686,0.0031700903782621026
11,0.0026074231282109395,0.0030747302807867527
12,0.0027429557812865824,0.0033051022328436375
13,0.002855371159967035,0.0034338539699092507
14,0.0027738322969526052,0.0029823784716427326
15,0.002699400982237421,0.003189651877619326
16,0.002655943520949222,0.0030313003808259964
17,0.0026129694597329944,0.0031584034441038966
18,0.0026337499730288982,0.0029959469684399664
19,0.0026037262723548338,0.003366000368259847
20,0.0025785600737435743,0.0030774185433983803
21,0.0025597767089493573,0.0034267707960680127
22,0.0026229876384604722,0.0032473942264914513
23,0.002553960439399816,0.003084045834839344
24,0.0025475265574641526,0.0032857063924893737
25,0.002620502404170111,0.003020659671165049
26,0.002563981746789068,0.003401853027753532
27,0.0026095989742316306,0.003242124803364277
28,0.0025638339575380087,0.0030989397782832384
29,0.0025264651485485956,0.0032093600602820516
30,0.0025125834363279864,0.003117017215117812
31,0.0025035021972144023,0.0034832634264603257
32,0.0025184868136420846,0.0035403409274294972
33,0.0025120577920461074,0.003425871254876256
34,0.0024221732310252264,0.003389029996469617
35,0.002411540408502333,0.0033014012733474374
36,0.0025197774812113494,0.003330413717776537
37,0.002467690661433153,0.0033856797963380814
38,0.0025182194949593395,0.0032131316838786006
39,0.0024233251315308735,0.0033546609338372946
40,0.002417731346213259,0.0034887579968199134
41,0.0024298036005347967,0.003441270673647523
42,0.0023862997331889346,0.0036040887935087085
43,0.002431301152682863,0.0033465090673416853
44,0.0023693428811384365,0.0035292471293359995
45,0.002335605924599804,0.0034043509513139725
46,0.002430872918921523,0.003370325663127005
47,0.0023316730657825246,0.0037949280813336372
48,0.002275016115163453,0.0036524308379739523
49,0.0024444852024316788,0.0036487512988969684
50,0.002405977706075646,0.0036092462250962853
