epoch,train_loss,val_loss,val_mae_avg,val_acc
1,0.005784331184501449,0.003262197461855762,0.3214940130710602,0.2549019607843137
2,0.0033175899802396695,0.0038416393411656222,0.3415973484516144,0.2549019607843137
3,0.002992244840910037,0.0031036528776965887,0.3157150447368622,0.2549019607843137
4,0.003111775545403361,0.003483388956417056,0.336588054895401,0.2549019607843137
5,0.002862489192436139,0.0030577820314861394,0.3252551555633545,0.2549019607843137
6,0.002806381524230043,0.003063902843232248,0.3321056365966797,0.2549019607843137
7,0.002788162448753913,0.0030105987006761865,0.3338082730770111,0.2549019607843137
8,0.0026378164378305278,0.0029953430799365627,0.3319289982318878,0.2549019607843137
9,0.00255246104982992,0.0030096769424191876,0.33060911297798157,0.23529411764705882
10,0.002483704127371311,0.002991821941024825,0.32585448026657104,0.23529411764705882
11,0.002413711960737904,0.0030381035552743602,0.32822591066360474,0.2549019607843137
12,0.002122707199305296,0.0032977710715403744,0.3368287682533264,0.3137254901960784
13,0.001981700910255313,0.003235502483542351,0.32576727867126465,0.29411764705882354
14,0.0019130052688221136,0.0035176016664242044,0.3448910415172577,0.3137254901960784
15,0.001787164721948405,0.00362985367959767,0.34385016560554504,0.3137254901960784
16,0.0015192715839172403,0.00392216659497981,0.374114990234375,0.3137254901960784
17,0.0014119446743279696,0.0035224417270179474,0.3445598781108856,0.3333333333333333
18,0.0011069137059773009,0.003543763234298311,0.34417757391929626,0.27450980392156865
19,0.0009743428401028116,0.003979247501667808,0.3579261600971222,0.3333333333333333
20,0.0009099778913271924,0.0037600267861111493,0.35058048367500305,0.3137254901960784
21,0.0007641257407764594,0.003755323830809371,0.34846231341362,0.35294117647058826
22,0.0007030420859033863,0.0035660302759531665,0.3421522378921509,0.3137254901960784
23,0.0006235705649790664,0.0037183364186728117,0.3418346047401428,0.3333333333333333
24,0.0005493079758404443,0.0037424486020908635,0.35090866684913635,0.35294117647058826
25,0.0005243432863305012,0.0035986597741059227,0.3452768921852112,0.35294117647058826
26,0.0004962943242086718,0.0035285445058024396,0.34076282382011414,0.3333333333333333
27,0.0004271841472170005,0.003690533700636497,0.35175621509552,0.3137254901960784
28,0.0003898402365545432,0.003785093853651893,0.3575831353664398,0.29411764705882354
29,0.00039517271410052974,0.003499797714289789,0.34002137184143066,0.29411764705882354
30,0.00038601945076758665,0.003515703804498794,0.33956876397132874,0.29411764705882354
31,0.00037370794840777916,0.003747288032672277,0.351531445980072,0.3333333333333333
32,0.00030536395885671176,0.003729319140570713,0.3551691174507141,0.29411764705882354
33,0.0003752082489275684,0.0035328529546877333,0.34324824810028076,0.29411764705882354
34,0.00030879091549043853,0.0035546873239617723,0.3400532305240631,0.3333333333333333
35,0.00038062440580688417,0.0037080913088193127,0.3472079336643219,0.3333333333333333
36,0.0003454005423312386,0.003991646436499614,0.3627292513847351,0.3333333333333333
37,0.0003055804884449268,0.0036548100430153162,0.34276679158210754,0.3137254901960784
38,0.00029092165253435573,0.0039421226783637325,0.3542259931564331,0.3333333333333333
39,0.0003510513013073554,0.0038980471025056697,0.35305047035217285,0.35294117647058826
40,0.00027594828861765563,0.0036666731934483143,0.3486003577709198,0.35294117647058826
41,0.0002542636861714224,0.003579170922474826,0.340716689825058,0.35294117647058826
42,0.000248422019649297,0.0036159462258950168,0.3368421196937561,0.3137254901960784
43,0.0002449292961197595,0.00352659614245389,0.3381342887878418,0.3137254901960784
44,0.00023927293659653515,0.00362802083220552,0.34788721799850464,0.35294117647058826
45,0.00023937649481619398,0.0037420128116055448,0.3482303321361542,0.35294117647058826
46,0.00025613183485499275,0.0037677331745405405,0.35179415345191956,0.3333333333333333
47,0.0002460984183320155,0.003588410071553845,0.343876451253891,0.3333333333333333
48,0.00025883995986077937,0.003772234137845682,0.3508891761302948,0.37254901960784315
49,0.0002445166232064366,0.003508830707812426,0.3416355848312378,0.35294117647058826
50,0.00023935397427218656,0.0035180000168289626,0.3395345211029053,0.35294117647058826
