epoch,train_loss,val_loss,val_mae_avg,val_acc
1,0.014896696930130323,0.014234061444214746,0.3131457567214966,0.49019607843137253
2,0.011070355276266734,0.008279925814884551,0.3127419054508209,0.5098039215686274
3,0.004533703221629063,0.0035777975686405806,0.3113845884799957,0.2549019607843137
4,0.003325790880868832,0.004142918957251252,0.31288865208625793,0.2549019607843137
5,0.0028394145891070368,0.003473200871810025,0.32332760095596313,0.2549019607843137
6,0.002662984219690164,0.0033631605671390016,0.3236309885978699,0.2549019607843137
7,0.0025086355085174243,0.0031108506909553325,0.31654632091522217,0.2549019607843137
8,0.0024077728002642592,0.003275799067398789,0.3215310275554657,0.2549019607843137
9,0.0023660195680956044,0.003223125932409483,0.3129897117614746,0.27450980392156865
10,0.0022684926943232616,0.0032985673934294315,0.3177185356616974,0.27450980392156865
11,0.002243527040506403,0.0032301878867050013,0.31484872102737427,0.2549019607843137
12,0.0021442058496177197,0.003283009261769407,0.31426841020584106,0.2549019607843137
13,0.0020679835074891646,0.0032664640834007192,0.3132856786251068,0.23529411764705882
14,0.001992604020051658,0.0033295810286540026,0.3105846047401428,0.29411764705882354
15,0.0019441984904309114,0.0033679417809288877,0.31517818570137024,0.21568627450980393
16,0.0018766887718811632,0.003407393011501899,0.31262415647506714,0.27450980392156865
17,0.0017713566155483325,0.0034725491423159838,0.31807491183280945,0.21568627450980393
18,0.0017176106960202257,0.00351492167158308,0.3149547278881073,0.2549019607843137
19,0.0016477031322817007,0.0037950354162603617,0.32450708746910095,0.2549019607843137
20,0.001561286300420761,0.003609516835935852,0.3204437792301178,0.27450980392156865
21,0.0014511020310843984,0.003951764227274586,0.32768699526786804,0.27450980392156865
22,0.0013775335159152747,0.0038262070247939988,0.331748366355896,0.2549019607843137
23,0.001350585751545926,0.004052628050832187,0.3331814110279083,0.29411764705882354
24,0.0012044092640280724,0.004153032056695106,0.33815884590148926,0.27450980392156865
25,0.0011241397509972255,0.0041952057668537485,0.3450199067592621,0.27450980392156865
26,0.00103885803061227,0.004402475751132942,0.34593749046325684,0.27450980392156865
27,0.0009711615974083542,0.004431617939296891,0.3522161543369293,0.29411764705882354
28,0.000888329007041951,0.00442652821577355,0.3552851676940918,0.27450980392156865
29,0.000825736722132812,0.004758002665624314,0.3602139949798584,0.27450980392156865
30,0.000749350533199807,0.004730877448238579,0.3610103130340576,0.27450980392156865
31,0.0006956787857537468,0.004657891332445776,0.3657148480415344,0.2549019607843137
32,0.0005748956347815693,0.005003792288548806,0.37370917201042175,0.2549019607843137
33,0.0005374090920668096,0.005089335161827358,0.37606263160705566,0.2549019607843137
34,0.000468963070306927,0.00486597701834113,0.3773100972175598,0.23529411764705882
35,0.00041262887340659895,0.005093390277276437,0.3827175498008728,0.2549019607843137
36,0.0003811645379755646,0.005083046616146378,0.38458579778671265,0.2549019607843137
37,0.0003322182708264639,0.005094179883599281,0.3856043219566345,0.23529411764705882
38,0.00030784875076885024,0.004986532059881617,0.3867965638637543,0.21568627450980393
39,0.0002708055971500774,0.005039315113761262,0.38951170444488525,0.23529411764705882
40,0.0002494493208359927,0.004980054921379276,0.3871830999851227,0.23529411764705882
41,0.00023529719522533317,0.005126153118908405,0.39206621050834656,0.23529411764705882
42,0.000220727077491271,0.0050597035179973816,0.3912734091281891,0.23529411764705882
43,0.0001930942952943345,0.005165002464006345,0.39481016993522644,0.21568627450980393
44,0.00017987398702340823,0.005110118857712722,0.3959543704986572,0.21568627450980393
45,0.0001679647306445986,0.005274757542008278,0.39748987555503845,0.21568627450980393
46,0.00015444437934396168,0.005069533938213307,0.39321061968803406,0.21568627450980393
47,0.000142655063730975,0.005228609431023691,0.39812812209129333,0.21568627450980393
48,0.0001319048780715093,0.005097479477305622,0.3951128423213959,0.2549019607843137
49,0.00012316794406312206,0.005147929705095058,0.3964318335056305,0.2549019607843137
50,0.00011140575710063179,0.005178396243090723,0.397275447845459,0.21568627450980393
