epoch,train_loss,val_loss,val_mae_avg,val_acc
1,0.01447113718037024,0.01504755406998671,0.3575771450996399,0.5
2,0.012935687718558903,0.013450585090770172,0.3582514226436615,0.4807692307692308
3,0.010605789636346426,0.01058857637242629,0.3589937388896942,0.46153846153846156
4,0.006380156806308376,0.00561268047357981,0.35748371481895447,0.46153846153846156
5,0.0038667722732167354,0.004634717515168281,0.34938210248947144,0.25
6,0.003276037304346596,0.004868150294686739,0.3518333435058594,0.23076923076923078
7,0.0028276453641327944,0.004558890484846556,0.35505932569503784,0.23076923076923078
8,0.0026509039130923917,0.004418029449880123,0.36174362897872925,0.23076923076923078
9,0.002531579462811351,0.004405683372169733,0.36575886607170105,0.23076923076923078
10,0.002480632941092341,0.004233661680840529,0.36314502358436584,0.23076923076923078
11,0.0023855548313518695,0.00434328755363822,0.36717209219932556,0.23076923076923078
12,0.0023745602758770638,0.004346892273483368,0.36730751395225525,0.23076923076923078
13,0.0023326299803654764,0.004258801748689551,0.36382946372032166,0.23076923076923078
14,0.002291179239011008,0.004332522575098734,0.368724524974823,0.23076923076923078
15,0.00224787866588959,0.0042755316513089035,0.36688679456710815,0.23076923076923078
16,0.0022101484264116272,0.004417310504672619,0.37157106399536133,0.23076923076923078
17,0.002152428912260562,0.0042816382259703595,0.3715055286884308,0.23076923076923078
18,0.002113766013837058,0.004364226246252656,0.3725643754005432,0.23076923076923078
19,0.00209254519975444,0.00435445593813291,0.37403929233551025,0.23076923076923078
20,0.002034614039661963,0.004400871729908081,0.37494638562202454,0.23076923076923078
21,0.002008606001449949,0.004430353551959762,0.37653395533561707,0.23076923076923078
22,0.0019774938094591307,0.004427547602412792,0.3774733245372772,0.21153846153846154
23,0.0019194070453763255,0.00450052793782491,0.37923696637153625,0.21153846153846154
24,0.001893492711877281,0.004526288606799566,0.3815111815929413,0.25
25,0.0018454721690086295,0.004530470800371124,0.3813198506832123,0.25
26,0.0018168333994825023,0.0045736277690873696,0.38375553488731384,0.25
27,0.0017737069567434552,0.004570886170348296,0.38344505429267883,0.25
28,0.0017289918056527568,0.004617647088777561,0.3843716084957123,0.25
29,0.0016852873300533158,0.004680559952528431,0.38633567094802856,0.2692307692307692
30,0.001638942685801813,0.004680644290951582,0.3884788751602173,0.2692307692307692
31,0.0015979197909593704,0.0047509293967428114,0.38955509662628174,0.2692307692307692
32,0.0015543982057547397,0.004795761170009008,0.39116448163986206,0.25
33,0.0015262722226306181,0.004823538223997905,0.3922015428543091,0.25
34,0.0014936733449239683,0.0048250247581073874,0.3925411105155945,0.25
35,0.001440844294607393,0.004947691976737518,0.39726346731185913,0.23076923076923078
36,0.0013956778946386513,0.004958627709689049,0.3967871367931366,0.21153846153846154
37,0.0013500758521797613,0.004994102556688281,0.40150707960128784,0.25
38,0.001327504992700559,0.0049605260674770064,0.39739567041397095,0.21153846153846154
39,0.0013143499247144814,0.0051509787041980485,0.404781699180603,0.25
40,0.001217812984750783,0.005077128406040943,0.4027728736400604,0.23076923076923078
41,0.0011812918646307278,0.00520857462946039,0.4062038064002991,0.23076923076923078
42,0.0011839171542501277,0.005248946531747396,0.4088737666606903,0.25
43,0.0011480719145495167,0.005239514741473473,0.40499046444892883,0.23076923076923078
44,0.0010925444244207,0.005246017056588943,0.41178813576698303,0.23076923076923078
45,0.0010264530866445343,0.005323988600419118,0.4108375012874603,0.23076923076923078
46,0.000979168968821668,0.005355541486866199,0.4142935872077942,0.23076923076923078
47,0.0009374532642705012,0.005495016606381306,0.4140790104866028,0.23076923076923078
48,0.0009250504028221422,0.005355042656167195,0.415486216545105,0.23076923076923078
49,0.0008801031407461433,0.005546720017893956,0.41716963052749634,0.23076923076923078
50,0.0008344374571095628,0.005512758552168424,0.42012733221054077,0.25
