epoch,train_loss,val_loss,val_mae_avg,val_acc
1,0.014606536738574505,0.01632630200508763,0.32135459780693054,0.47058823529411764
2,0.012595318257808685,0.0157228106011947,0.31939494609832764,0.45098039215686275
3,0.00974214809636275,0.01463260373794565,0.31738439202308655,0.35294117647058826
4,0.006261548120528459,0.011112545087349181,0.31528908014297485,0.3137254901960784
5,0.0038939227970937887,0.006112874503813538,0.3189529776573181,0.23529411764705882
6,0.003097054890046517,0.004699468877458689,0.3285723030567169,0.2549019607843137
7,0.0027894433743009964,0.004596783578688023,0.34220877289772034,0.2549019607843137
8,0.0027334708254784347,0.00395546692387,0.33959680795669556,0.2549019607843137
9,0.00260962067792813,0.0036485092897041173,0.3328920304775238,0.2549019607843137
10,0.0025640812081595262,0.0038264226761883964,0.3367098867893219,0.2549019607843137
11,0.0025169639537731808,0.0039027727473819373,0.3351471424102783,0.2549019607843137
12,0.0024759841927637655,0.003799479231055753,0.3359857201576233,0.2549019607843137
13,0.0024413636419922113,0.0038111734605741267,0.3376559019088745,0.2549019607843137
14,0.0024247889950250586,0.00389726630722483,0.3399868309497833,0.2549019607843137
15,0.0023854027502238752,0.003876848885899081,0.3405161499977112,0.2549019607843137
16,0.002367897292909523,0.003938677652245935,0.3423849642276764,0.2549019607843137
17,0.0023362073116004467,0.003881332519299844,0.3405244052410126,0.2549019607843137
18,0.0022879139830668765,0.0040566911829598975,0.346643328666687,0.2549019607843137
19,0.002251486961419384,0.004039596601882402,0.3438333570957184,0.2549019607843137
20,0.0022001711962123713,0.004142564748797347,0.3491794466972351,0.27450980392156865
21,0.00218785818045338,0.004244853395457361,0.34967368841171265,0.23529411764705882
22,0.002201678603887558,0.004237437054660975,0.34738537669181824,0.2549019607843137
23,0.0021045015814403693,0.004475980723167167,0.35497450828552246,0.27450980392156865
24,0.002057590591721237,0.004328227108892272,0.348651647567749,0.2549019607843137
25,0.0019870107217381397,0.004514176416776928,0.35774102807044983,0.27450980392156865
26,0.0019447092432528733,0.004473699165471629,0.3553333580493927,0.27450980392156865
27,0.0018912039076288542,0.004610870380465891,0.3573357164859772,0.27450980392156865
28,0.0018782977868492404,0.004523685101565777,0.3543676435947418,0.27450980392156865
29,0.0017963241785764693,0.004766196642509278,0.35964736342430115,0.27450980392156865
30,0.0017616245352352659,0.005029876725565569,0.36477896571159363,0.2549019607843137
31,0.0016797444162269433,0.005083808383228732,0.3681947588920593,0.2549019607843137
32,0.0016290792264044285,0.005040259319631492,0.3638496696949005,0.2549019607843137
33,0.001603434223216027,0.005192042949299018,0.36657416820526123,0.2549019607843137
34,0.0015406952006742358,0.0054520187515984565,0.3741418123245239,0.3137254901960784
35,0.0014945201575756073,0.005392627571435536,0.37751516699790955,0.3333333333333333
36,0.001455070668210586,0.005255400075339803,0.3737208843231201,0.29411764705882354
37,0.0013830092192317048,0.005514787153943497,0.3820282518863678,0.3333333333333333
38,0.0013369165283317367,0.0055257009853627165,0.37876248359680176,0.3137254901960784
39,0.0012980077726145586,0.005737163290819701,0.3885595202445984,0.3333333333333333
40,0.0012532583670690656,0.005628441816524547,0.3854503929615021,0.3137254901960784
41,0.0011912295982862513,0.005599141403959662,0.38772881031036377,0.29411764705882354
42,0.0011293598838771383,0.0059797511728224804,0.39560508728027344,0.3333333333333333
43,0.001088040896380941,0.005932579602242685,0.3994041085243225,0.3137254901960784
44,0.001052517187781632,0.005843383378769253,0.3983730375766754,0.29411764705882354
45,0.0010040828414882223,0.00610924652759351,0.4106225073337555,0.3333333333333333
46,0.000947782405031224,0.006050823932038802,0.40879660844802856,0.29411764705882354
47,0.0009087163644532363,0.006264485099225068,0.4154067039489746,0.3333333333333333
48,0.0008721279057984551,0.006218636244097177,0.42162540555000305,0.3333333333333333
49,0.0008300442714244127,0.006171528368676994,0.425039142370224,0.3333333333333333
50,0.0007806805428117513,0.006481782012783429,0.43483224511146545,0.3333333333333333
